"Date Time, GMT+00:00","Rain, in (LGR S/N: 10548977, SEN S/N: 10550045)","Temp, °F (LGR S/N: 10548977, SEN S/N: 10553808)",Temp °C,"Water Content, m³/m³ (LGR S/N: 10548977, SEN S/N: 20014024)"
7/6/2017 21:14,0,87.894,31.05222222,0.3506
7/6/2017 21:19,0,85.667,29.815,0.3506
7/6/2017 21:24,0,85.712,29.84,0.3506
7/6/2017 21:29,0,86.391,30.21722222,0.35
7/6/2017 21:34,0,86.709,30.39388889,0.35
7/6/2017 21:39,0,85.849,29.91611111,0.35
7/6/2017 21:44,0,87.436,30.79777778,0.35
7/6/2017 21:49,0,87.073,30.59611111,0.3496
7/6/2017 21:54,0,87.436,30.79777778,0.3496
7/6/2017 21:59,0,87.939,31.07722222,0.3496
7/6/2017 22:04,0,86.437,30.24277778,0.3496
7/6/2017 22:09,0,85.894,29.94111111,0.349
7/6/2017 22:14,0,86.572,30.31777778,0.3486
7/6/2017 22:19,0,86.754,30.41888889,0.349
7/6/2017 22:24,0,86.891,30.495,0.3486
7/6/2017 22:29,0,86.799,30.44388889,0.3486
7/6/2017 22:34,0,86.709,30.39388889,0.3486
7/6/2017 22:39,0,88.03,31.12777778,0.3486
7/6/2017 22:44,0,86.936,30.52,0.3481
7/6/2017 22:49,0,86.981,30.545,0.3476
7/6/2017 22:54,0,87.436,30.79777778,0.3476
7/6/2017 22:59,0,87.62,30.9,0.3476
7/6/2017 23:04,0,87.21,30.67222222,0.3476
7/6/2017 23:09,0,87.3,30.72222222,0.3476
7/6/2017 23:14,0,86.891,30.495,0.3476
7/6/2017 23:19,0,86.981,30.545,0.3471
7/6/2017 23:24,0,87.118,30.62111111,0.3471
7/6/2017 23:29,0,86.709,30.39388889,0.3476
7/6/2017 23:34,0,86.891,30.495,0.3476
7/6/2017 23:39,0,86.709,30.39388889,0.3471
7/6/2017 23:44,0,86.936,30.52,0.3466
7/6/2017 23:49,0,86.301,30.16722222,0.3471
7/6/2017 23:54,0,86.391,30.21722222,0.3466
7/6/2017 23:59,0,86.391,30.21722222,0.3466
7/7/2017 0:04,0,86.211,30.11722222,0.3466
7/7/2017 0:09,0,86.164,30.09111111,0.3466
7/7/2017 0:14,0,86.119,30.06611111,0.3466
7/7/2017 0:19,0,86.029,30.01611111,0.3466
7/7/2017 0:24,0,86.211,30.11722222,0.3461
7/7/2017 0:29,0,85.849,29.91611111,0.3486
7/7/2017 0:34,0,85.667,29.815,0.3496
7/7/2017 0:39,0,86.664,30.36888889,0.3496
7/7/2017 0:44,0,87.3,30.72222222,0.3496
7/7/2017 0:49,0,86.346,30.19222222,0.3496
7/7/2017 0:54,0,86.029,30.01611111,0.3496
7/7/2017 0:59,0,85.939,29.96611111,0.3496
7/7/2017 1:04,0,83.422,28.56777778,0.3496
7/7/2017 1:09,0,80.89,27.16111111,0.349
7/7/2017 1:14,0,78.602,25.89,0.3496
7/7/2017 1:19,0,77.378,25.21,0.3496
7/7/2017 1:24,0,76.332,24.62888889,0.349
7/7/2017 1:29,0,75.594,24.21888889,0.349
7/7/2017 1:34,0,74.986,23.88111111,0.349
7/7/2017 1:39,0,74.64,23.68888889,0.349
7/7/2017 1:44,0,74.163,23.42388889,0.349
7/7/2017 1:49,0,73.818,23.23222222,0.3496
7/7/2017 1:54,0,73.472,23.04,0.349
7/7/2017 1:59,0,72.955,22.75277778,0.349
7/7/2017 2:04,0,72.826,22.68111111,0.349
7/7/2017 2:09,0,72.61,22.56111111,0.349
7/7/2017 2:14,0,72.567,22.53722222,0.349
7/7/2017 2:19,0,72.48,22.48888889,0.349
7/7/2017 2:24,0,72.264,22.36888889,0.349
7/7/2017 2:29,0,72.264,22.36888889,0.349
7/7/2017 2:34,0,72.05,22.25,0.349
7/7/2017 2:39,0,71.834,22.13,0.349
7/7/2017 2:44,0,71.361,21.86722222,0.349
7/7/2017 2:49,0,71.103,21.72388889,0.349
7/7/2017 2:54,0,70.974,21.65222222,0.349
7/7/2017 2:59,0,70.673,21.485,0.349
7/7/2017 3:04,0,71.06,21.7,0.349
7/7/2017 3:09,0,70.803,21.55722222,0.3486
7/7/2017 3:14,0,70.759,21.53277778,0.3486
7/7/2017 3:19,0,70.416,21.34222222,0.3486
7/7/2017 3:24,0,70.072,21.15111111,0.3486
7/7/2017 3:29,0,70.243,21.24611111,0.3486
7/7/2017 3:34,0,70.329,21.29388889,0.3486
7/7/2017 3:39,0,69.685,20.93611111,0.3481
7/7/2017 3:44,0,69.728,20.96,0.3486
7/7/2017 3:49,0,69.557,20.865,0.3481
7/7/2017 3:54,0,69.6,20.88888889,0.3481
7/7/2017 3:59,0,69.343,20.74611111,0.3481
7/7/2017 4:04,0,69.256,20.69777778,0.3481
7/7/2017 4:09,0,69.3,20.72222222,0.3481
7/7/2017 4:14,0,69.386,20.77,0.3481
7/7/2017 4:19,0,68.956,20.53111111,0.3481
7/7/2017 4:24,0,68.871,20.48388889,0.3481
7/7/2017 4:29,0,69.042,20.57888889,0.3481
7/7/2017 4:34,0,68.999,20.555,0.3481
7/7/2017 4:39,0,68.698,20.38777778,0.3481
7/7/2017 4:44,0,68.871,20.48388889,0.3481
7/7/2017 4:49,0,68.698,20.38777778,0.3481
7/7/2017 4:54,0,68.527,20.29277778,0.3481
7/7/2017 4:59,0,68.614,20.34111111,0.3481
7/7/2017 5:04,0,68.527,20.29277778,0.3481
7/7/2017 5:09,0,68.657,20.365,0.3481
7/7/2017 5:14,0,69.129,20.62722222,0.3481
7/7/2017 5:19,0,69.557,20.865,0.3476
7/7/2017 5:24,0,68.657,20.365,0.3476
7/7/2017 5:29,0,68.313,20.17388889,0.3476
7/7/2017 5:34,0,68.056,20.03111111,0.3476
7/7/2017 5:39,0,67.798,19.88777778,0.3476
7/7/2017 5:44,0,67.842,19.91222222,0.3476
7/7/2017 5:49,0,67.842,19.91222222,0.3476
7/7/2017 5:54,0,67.842,19.91222222,0.3476
7/7/2017 5:59,0,67.798,19.88777778,0.3476
7/7/2017 6:04,0,67.885,19.93611111,0.3476
7/7/2017 6:09,0,67.885,19.93611111,0.3476
7/7/2017 6:14,0,67.798,19.88777778,0.3476
7/7/2017 6:19,0,67.627,19.79277778,0.3476
7/7/2017 6:24,0,68.142,20.07888889,0.3476
7/7/2017 6:29,0,68.013,20.00722222,0.3476
7/7/2017 6:34,0,67.671,19.81722222,0.3476
7/7/2017 6:39,0,67.671,19.81722222,0.3476
7/7/2017 6:44,0,67.242,19.57888889,0.3476
7/7/2017 6:49,0,67.456,19.69777778,0.3476
7/7/2017 6:54,0,67.028,19.46,0.3476
7/7/2017 6:59,0,67.071,19.48388889,0.3476
7/7/2017 7:04,0,66.9,19.38888889,0.3471
7/7/2017 7:09,0,66.814,19.34111111,0.3476
7/7/2017 7:14,0,67.071,19.48388889,0.3476
7/7/2017 7:19,0,66.814,19.34111111,0.3476
7/7/2017 7:24,0,66.686,19.27,0.3476
7/7/2017 7:29,0,66.558,19.19888889,0.3476
7/7/2017 7:34,0,66.472,19.15111111,0.3471
7/7/2017 7:39,0,66.087,18.93722222,0.3476
7/7/2017 7:44,0,65.916,18.84222222,0.3476
7/7/2017 7:49,0,66.258,19.03222222,0.3471
7/7/2017 7:54,0,66.301,19.05611111,0.3476
7/7/2017 7:59,0,66.173,18.985,0.3476
7/7/2017 8:04,0,66,18.88888889,0.3471
7/7/2017 8:09,0,65.916,18.84222222,0.3471
7/7/2017 8:14,0,65.788,18.77111111,0.3471
7/7/2017 8:19,0,65.959,18.86611111,0.3471
7/7/2017 8:24,0,65.916,18.84222222,0.3471
7/7/2017 8:29,0,65.872,18.81777778,0.3471
7/7/2017 8:34,0,65.701,18.72277778,0.3471
7/7/2017 8:39,0,65.829,18.79388889,0.3471
7/7/2017 8:44,0,65.788,18.77111111,0.3471
7/7/2017 8:49,0,65.53,18.62777778,0.3471
7/7/2017 8:54,0,65.487,18.60388889,0.3466
7/7/2017 8:59,0,65.403,18.55722222,0.3471
7/7/2017 9:04,0,65.188,18.43777778,0.3471
7/7/2017 9:09,0,65.017,18.34277778,0.3471
7/7/2017 9:14,0,65.145,18.41388889,0.3471
7/7/2017 9:19,0,65.059,18.36611111,0.3471
7/7/2017 9:24,0,64.974,18.31888889,0.3471
7/7/2017 9:29,0,64.888,18.27111111,0.3466
7/7/2017 9:34,0,64.888,18.27111111,0.3471
7/7/2017 9:39,0,64.931,18.295,0.3471
7/7/2017 9:44,0,65.102,18.39,0.3471
7/7/2017 9:49,0,65.059,18.36611111,0.3471
7/7/2017 9:54,0,64.931,18.295,0.3471
7/7/2017 9:59,0,64.717,18.17611111,0.3471
7/7/2017 10:04,0,64.546,18.08111111,0.3466
7/7/2017 10:09,0,64.674,18.15222222,0.3466
7/7/2017 10:14,0,64.931,18.295,0.3466
7/7/2017 10:19,0,64.803,18.22388889,0.3471
7/7/2017 10:24,0,64.674,18.15222222,0.3471
7/7/2017 10:29,0,64.459,18.03277778,0.3466
7/7/2017 10:34,0,64.375,17.98611111,0.3466
7/7/2017 10:39,0,64.459,18.03277778,0.3466
7/7/2017 10:44,0,64.546,18.08111111,0.3466
7/7/2017 10:49,0,64.632,18.12888889,0.3466
7/7/2017 10:54,0,64.717,18.17611111,0.3471
7/7/2017 10:59,0,64.674,18.15222222,0.3466
7/7/2017 11:04,0,64.459,18.03277778,0.3466
7/7/2017 11:09,0,64.288,17.93777778,0.3461
7/7/2017 11:14,0,63.99,17.77222222,0.3461
7/7/2017 11:19,0,63.862,17.70111111,0.3466
7/7/2017 11:24,0,64.117,17.84277778,0.3466
7/7/2017 11:29,0,64.332,17.96222222,0.3466
7/7/2017 11:34,0,64.247,17.915,0.3466
7/7/2017 11:39,0,64.717,18.17611111,0.3461
7/7/2017 11:44,0,65.959,18.86611111,0.3461
7/7/2017 11:49,0,66.344,19.08,0.3466
7/7/2017 11:54,0,67.285,19.60277778,0.3466
7/7/2017 11:59,0,68.099,20.055,0.3466
7/7/2017 12:04,0,68.571,20.31722222,0.3461
7/7/2017 12:09,0,67.5,19.72222222,0.3461
7/7/2017 12:14,0,67.885,19.93611111,0.3461
7/7/2017 12:19,0,69.3,20.72222222,0.3461
7/7/2017 12:24,0,68.614,20.34111111,0.3461
7/7/2017 12:29,0,70.286,21.27,0.3461
7/7/2017 12:34,0,68.913,20.50722222,0.3461
7/7/2017 12:39,0,69.858,21.03222222,0.3461
7/7/2017 12:44,0,70.502,21.39,0.3461
7/7/2017 12:49,0,71.62,22.01111111,0.3461
7/7/2017 12:54,0,72.739,22.63277778,0.3466
7/7/2017 12:59,0,73.731,23.18388889,0.3466
7/7/2017 13:04,0,75.247,24.02611111,0.3466
7/7/2017 13:09,0,75.985,24.43611111,0.3466
7/7/2017 13:14,0,76.507,24.72611111,0.3466
7/7/2017 13:19,0,77.509,25.28277778,0.3461
7/7/2017 13:24,0,77.639,25.355,0.3461
7/7/2017 13:29,0,76.681,24.82277778,0.3466
7/7/2017 13:34,0,77.859,25.47722222,0.3461
7/7/2017 13:39,0,78.514,25.84111111,0.3461
7/7/2017 13:44,0,80.625,27.01388889,0.3461
7/7/2017 13:49,0,80.668,27.03777778,0.3461
7/7/2017 13:54,0,81.864,27.70222222,0.3461
7/7/2017 13:59,0,82.218,27.89888889,0.3461
7/7/2017 14:04,0,82.441,28.02277778,0.3461
7/7/2017 14:09,0,82.308,27.94888889,0.3457
7/7/2017 14:14,0,83.377,28.54277778,0.3461
7/7/2017 14:19,0,84.767,29.315,0.3461
7/7/2017 14:24,0,85.127,29.515,0.3461
7/7/2017 14:29,0,85.802,29.89,0.3461
7/7/2017 14:34,0,86.256,30.14222222,0.3461
7/7/2017 14:39,0,87.028,30.57111111,0.3461
7/7/2017 14:44,0,87.847,31.02611111,0.3461
7/7/2017 14:49,0,86.617,30.34277778,0.3461
7/7/2017 14:54,0,86.391,30.21722222,0.3461
7/7/2017 14:59,0,87.665,30.925,0.3461
7/7/2017 15:04,0,87.71,30.95,0.3461
7/7/2017 15:09,0,87.436,30.79777778,0.3457
7/7/2017 15:14,0,88.579,31.43277778,0.3457
7/7/2017 15:19,0,91.216,32.89777778,0.3457
7/7/2017 15:24,0,87.255,30.69722222,0.3457
7/7/2017 15:29,0,85.894,29.94111111,0.3457
7/7/2017 15:34,0,86.437,30.24277778,0.3457
7/7/2017 15:39,0,85.984,29.99111111,0.3457
7/7/2017 15:44,0,86.754,30.41888889,0.3451
7/7/2017 15:49,0,87.163,30.64611111,0.3451
7/7/2017 15:54,0,86.754,30.41888889,0.3451
7/7/2017 15:59,0,86.301,30.16722222,0.3451
7/7/2017 16:04,0,86.482,30.26777778,0.3447
7/7/2017 16:09,0,86.664,30.36888889,0.3441
7/7/2017 16:14,0,87.028,30.57111111,0.3447
7/7/2017 16:19,0,87.847,31.02611111,0.3447
7/7/2017 16:24,0,87.028,30.57111111,0.3441
7/7/2017 16:29,0,86.754,30.41888889,0.3441
7/7/2017 16:34,0,88.122,31.17888889,0.3437
7/7/2017 16:39,0,87.757,30.97611111,0.3441
7/7/2017 16:44,0,88.443,31.35722222,0.3441
7/7/2017 16:49,0,88.075,31.15277778,0.3437
7/7/2017 16:54,0,88.214,31.23,0.3437
7/7/2017 16:59,0,88.718,31.51,0.3437
7/7/2017 17:04,0,88.122,31.17888889,0.3437
7/7/2017 17:09,0,87.71,30.95,0.3432
7/7/2017 17:14,0,88.993,31.66277778,0.3432
7/7/2017 17:19,0,89.823,32.12388889,0.3427
7/7/2017 17:24,0,89.316,31.84222222,0.3427
7/7/2017 17:29,0,90.147,32.30388889,0.3427
7/7/2017 17:34,0,89.638,32.02111111,0.3427
7/7/2017 17:39,0,89.638,32.02111111,0.3427
7/7/2017 17:44,0,89.085,31.71388889,0.3422
7/7/2017 17:49,0,90.1,32.27777778,0.3422
7/7/2017 17:54,0,89.776,32.09777778,0.3422
7/7/2017 17:59,0,89.776,32.09777778,0.3422
7/7/2017 18:04,0,88.947,31.63722222,0.3418
7/7/2017 18:09,0,88.855,31.58611111,0.3418
7/7/2017 18:14,0,89.177,31.765,0.3418
7/7/2017 18:19,0,89.593,31.99611111,0.3418
7/7/2017 18:24,0,90.194,32.33,0.3418
7/7/2017 18:29,0,90.891,32.71722222,0.3418
7/7/2017 18:34,0,90.055,32.25277778,0.3412
7/7/2017 18:39,0,90.1,32.27777778,0.3408
7/7/2017 18:44,0,90.009,32.22722222,0.3408
7/7/2017 18:49,0,89.776,32.09777778,0.3408
7/7/2017 18:54,0,90.194,32.33,0.3408
7/7/2017 18:59,0,90.239,32.355,0.3408
7/7/2017 19:04,0,91.449,33.02722222,0.3403
7/7/2017 19:09,0,90.009,32.22722222,0.3403
7/7/2017 19:14,0,90.936,32.74222222,0.3403
7/7/2017 19:19,0,90.891,32.71722222,0.3403
7/7/2017 19:24,0,90.379,32.43277778,0.3403
7/7/2017 19:29,0,90.936,32.74222222,0.3399
7/7/2017 19:34,0,91.449,33.02722222,0.3399
7/7/2017 19:39,0,91.308,32.94888889,0.3393
7/7/2017 19:44,0,90.797,32.665,0.3393
7/7/2017 19:49,0,91.17,32.87222222,0.3389
7/7/2017 19:54,0,91.308,32.94888889,0.3389
7/7/2017 19:59,0,92.197,33.44277778,0.3389
7/7/2017 20:04,0,92.338,33.52111111,0.3384
7/7/2017 20:09,0,91.589,33.105,0.3384
7/7/2017 20:14,0,91.589,33.105,0.338
7/7/2017 20:19,0,91.87,33.26111111,0.338
7/7/2017 20:24,0,92.574,33.65222222,0.338
7/7/2017 20:29,0,92.151,33.41722222,0.3376
7/7/2017 20:34,0,92.433,33.57388889,0.3376
7/7/2017 20:39,0,91.87,33.26111111,0.3376
7/7/2017 20:44,0,92.338,33.52111111,0.3371
7/7/2017 20:49,0,92.527,33.62611111,0.3371
7/7/2017 20:54,0,92.527,33.62611111,0.3367
7/7/2017 20:59,0,92.433,33.57388889,0.3371
7/7/2017 21:04,0,91.729,33.18277778,0.3367
7/7/2017 21:09,0,92.197,33.44277778,0.3367
7/7/2017 21:14,0,92.244,33.46888889,0.3367
7/7/2017 21:19,0,92.527,33.62611111,0.3361
7/7/2017 21:24,0,91.216,32.89777778,0.3361
7/7/2017 21:29,0,92.057,33.365,0.3361
7/7/2017 21:34,0,92.151,33.41722222,0.3361
7/7/2017 21:39,0,92.057,33.365,0.3361
7/7/2017 21:44,0,92.057,33.365,0.3357
7/7/2017 21:49,0,91.449,33.02722222,0.3352
7/7/2017 21:54,0,91.683,33.15722222,0.3352
7/7/2017 21:59,0,92.151,33.41722222,0.3352
7/7/2017 22:04,0,92.197,33.44277778,0.3348
7/7/2017 22:09,0,91.776,33.20888889,0.3348
7/7/2017 22:14,0,92.244,33.46888889,0.3343
7/7/2017 22:19,0,92.338,33.52111111,0.3343
7/7/2017 22:24,0,91.963,33.31277778,0.3348
7/7/2017 22:29,0,92.527,33.62611111,0.3343
7/7/2017 22:34,0,91.542,33.07888889,0.3343
7/7/2017 22:39,0,91.402,33.00111111,0.3343
7/7/2017 22:44,0,92.197,33.44277778,0.3339
7/7/2017 22:49,0,91.636,33.13111111,0.3339
7/7/2017 22:54,0,90.612,32.56222222,0.3339
7/7/2017 22:59,0,89.962,32.20111111,0.3339
7/7/2017 23:04,0,89.546,31.97,0.3339
7/7/2017 23:09,0,88.671,31.48388889,0.3335
7/7/2017 23:14,0,88.122,31.17888889,0.3339
7/7/2017 23:19,0,87.757,30.97611111,0.3339
7/7/2017 23:24,0,87.21,30.67222222,0.3335
7/7/2017 23:29,0,86.527,30.29277778,0.3335
7/7/2017 23:34,0,86.119,30.06611111,0.3335
7/7/2017 23:39,0,85.757,29.865,0.3335
7/7/2017 23:44,0,85.397,29.665,0.3335
7/7/2017 23:49,0,85.712,29.84,0.333
7/7/2017 23:54,0,85.577,29.765,0.333
7/7/2017 23:59,0,85.577,29.765,0.333
7/8/2017 0:04,0,85.127,29.515,0.333
7/8/2017 0:09,0,84.632,29.24,0.333
7/8/2017 0:14,0,83.109,28.39388889,0.333
7/8/2017 0:19,0,82.175,27.875,0.333
7/8/2017 0:24,0,81.997,27.77611111,0.3326
7/8/2017 0:29,0,81.997,27.77611111,0.333
7/8/2017 0:34,0,81.819,27.67722222,0.333
7/8/2017 0:39,0,81.73,27.62777778,0.333
7/8/2017 0:44,0,81.819,27.67722222,0.333
7/8/2017 0:49,0,82.263,27.92388889,0.3326
7/8/2017 0:54,0,82.753,28.19611111,0.333
7/8/2017 0:59,0,82.486,28.04777778,0.333
7/8/2017 1:04,0,81.864,27.70222222,0.333
7/8/2017 1:09,0,81.333,27.40722222,0.3326
7/8/2017 1:14,0,81.154,27.30777778,0.3326
7/8/2017 1:19,0,80.757,27.08722222,0.3326
7/8/2017 1:24,0,80.051,26.695,0.3326
7/8/2017 1:29,0,79.7,26.5,0.3326
7/8/2017 1:34,0,79.524,26.40222222,0.3326
7/8/2017 1:39,0,78.91,26.06111111,0.3326
7/8/2017 1:44,0,78.69,25.93888889,0.3326
7/8/2017 1:49,0,78.602,25.89,0.3326
7/8/2017 1:54,0,78.645,25.91388889,0.3326
7/8/2017 1:59,0,78.339,25.74388889,0.3326
7/8/2017 2:04,0,78.033,25.57388889,0.3326
7/8/2017 2:09,0,77.639,25.355,0.3326
7/8/2017 2:14,0,77.509,25.28277778,0.3326
7/8/2017 2:19,0,77.292,25.16222222,0.3326
7/8/2017 2:24,0,76.986,24.99222222,0.3326
7/8/2017 2:29,0,76.55,24.75,0.3321
7/8/2017 2:34,0,76.203,24.55722222,0.3326
7/8/2017 2:39,0,76.071,24.48388889,0.3321
7/8/2017 2:44,0,75.942,24.41222222,0.3321
7/8/2017 2:49,0,75.681,24.26722222,0.3326
7/8/2017 2:54,0,75.637,24.24277778,0.3326
7/8/2017 2:59,0,75.333,24.07388889,0.3326
7/8/2017 3:04,0,75.247,24.02611111,0.3326
7/8/2017 3:09,0,74.986,23.88111111,0.3326
7/8/2017 3:14,0,74.77,23.76111111,0.3326
7/8/2017 3:19,0,74.597,23.665,0.3326
7/8/2017 3:24,0,74.813,23.785,0.3326
7/8/2017 3:29,0,74.813,23.785,0.3326
7/8/2017 3:34,0,74.813,23.785,0.3326
7/8/2017 3:39,0,74.856,23.80888889,0.3326
7/8/2017 3:44,0,74.943,23.85722222,0.3326
7/8/2017 3:49,0,74.986,23.88111111,0.3326
7/8/2017 3:54,0,75.074,23.93,0.3326
7/8/2017 3:59,0,75.16,23.97777778,0.3326
7/8/2017 4:04,0,75.204,24.00222222,0.3326
7/8/2017 4:09,0,75.247,24.02611111,0.3326
7/8/2017 4:14,0,75.29,24.05,0.3326
7/8/2017 4:19,0,75.376,24.09777778,0.3326
7/8/2017 4:24,0,75.681,24.26722222,0.333
7/8/2017 4:29,0,75.81,24.33888889,0.333
7/8/2017 4:34,0,75.724,24.29111111,0.333
7/8/2017 4:39,0,75.508,24.17111111,0.3326
7/8/2017 4:44,0,75.508,24.17111111,0.333
7/8/2017 4:49,0,75.508,24.17111111,0.3326
7/8/2017 4:54,0.008,75.508,24.17111111,0.333
7/8/2017 4:59,0,75.594,24.21888889,0.333
7/8/2017 5:04,0,75.724,24.29111111,0.3326
7/8/2017 5:09,0,75.681,24.26722222,0.3326
7/8/2017 5:14,0,75.594,24.21888889,0.333
7/8/2017 5:19,0,75.29,24.05,0.333
7/8/2017 5:24,0,75.508,24.17111111,0.3326
7/8/2017 5:29,0,75.463,24.14611111,0.3326
7/8/2017 5:34,0,75.16,23.97777778,0.333
7/8/2017 5:39,0,74.943,23.85722222,0.3335
7/8/2017 5:44,0,74.727,23.73722222,0.3326
7/8/2017 5:49,0,74.511,23.61722222,0.3326
7/8/2017 5:54,0,74.381,23.545,0.333
7/8/2017 5:59,0,74.424,23.56888889,0.3326
7/8/2017 6:04,0,74.295,23.49722222,0.333
7/8/2017 6:09,0,74.424,23.56888889,0.3326
7/8/2017 6:14,0,74.511,23.61722222,0.3326
7/8/2017 6:19,0,74.683,23.71277778,0.333
7/8/2017 6:24,0,74.683,23.71277778,0.3326
7/8/2017 6:29,0,74.597,23.665,0.333
7/8/2017 6:34,0,74.64,23.68888889,0.333
7/8/2017 6:39,0,74.554,23.64111111,0.3326
7/8/2017 6:44,0,74.25,23.47222222,0.3326
7/8/2017 6:49,0,74.12,23.4,0.3326
7/8/2017 6:54,0,74.338,23.52111111,0.3326
7/8/2017 6:59,0,74.25,23.47222222,0.3326
7/8/2017 7:04,0,74.25,23.47222222,0.3326
7/8/2017 7:09,0,73.99,23.32777778,0.3326
7/8/2017 7:14,0.008,73.472,23.04,0.3326
7/8/2017 7:19,0.039,71.317,21.84277778,0.3326
7/8/2017 7:24,0.039,69.256,20.69777778,0.3326
7/8/2017 7:29,0.024,68.056,20.03111111,0.3326
7/8/2017 7:34,0.063,67.158,19.53222222,0.3326
7/8/2017 7:39,0.15,66.173,18.985,0.3437
7/8/2017 7:44,0.024,65.959,18.86611111,0.3628
7/8/2017 7:49,0,66.043,18.91277778,0.3683
7/8/2017 7:54,0,66.087,18.93722222,0.3699
7/8/2017 7:59,0,66.214,19.00777778,0.3716
7/8/2017 8:04,0,66.472,19.15111111,0.3711
7/8/2017 8:09,0.11,66.214,19.00777778,0.3769
7/8/2017 8:14,0.008,65.745,18.74722222,0.3902
7/8/2017 8:19,0,66.13,18.96111111,0.3883
7/8/2017 8:24,0,66.301,19.05611111,0.3865
7/8/2017 8:29,0.008,66.301,19.05611111,0.3854
7/8/2017 8:34,0,66.301,19.05611111,0.3834
7/8/2017 8:39,0,66.258,19.03222222,0.3834
7/8/2017 8:44,0,66.344,19.08,0.3829
7/8/2017 8:49,0.008,66.385,19.10277778,0.3822
7/8/2017 8:54,0,66.558,19.19888889,0.3816
7/8/2017 8:59,0,66.686,19.27,0.3811
7/8/2017 9:04,0.008,66.729,19.29388889,0.3804
7/8/2017 9:09,0,66.643,19.24611111,0.3798
7/8/2017 9:14,0.008,66.686,19.27,0.3804
7/8/2017 9:19,0,66.643,19.24611111,0.3804
7/8/2017 9:24,0,66.729,19.29388889,0.3798
7/8/2017 9:29,0,66.814,19.34111111,0.3793
7/8/2017 9:34,0,66.943,19.41277778,0.3793
7/8/2017 9:39,0,67.071,19.48388889,0.3793
7/8/2017 9:44,0,66.943,19.41277778,0.3787
7/8/2017 9:49,0,66.9,19.38888889,0.378
7/8/2017 9:54,0,66.857,19.365,0.378
7/8/2017 9:59,0,66.6,19.22222222,0.378
7/8/2017 10:04,0,66.6,19.22222222,0.378
7/8/2017 10:09,0,66.558,19.19888889,0.3775
7/8/2017 10:14,0,66.558,19.19888889,0.3769
7/8/2017 10:19,0,66.558,19.19888889,0.3769
7/8/2017 10:24,0,66.686,19.27,0.3762
7/8/2017 10:29,0,66.729,19.29388889,0.3769
7/8/2017 10:34,0,66.814,19.34111111,0.3762
7/8/2017 10:39,0,66.857,19.365,0.3762
7/8/2017 10:44,0,66.943,19.41277778,0.3762
7/8/2017 10:49,0,67.114,19.50777778,0.3762
7/8/2017 10:54,0,67.158,19.53222222,0.3762
7/8/2017 10:59,0,67.158,19.53222222,0.3758
7/8/2017 11:04,0,67.285,19.60277778,0.3758
7/8/2017 11:09,0,67.372,19.65111111,0.3751
7/8/2017 11:14,0,67.456,19.69777778,0.3751
7/8/2017 11:19,0,67.5,19.72222222,0.3751
7/8/2017 11:24,0,67.586,19.77,0.3746
7/8/2017 11:29,0,67.798,19.88777778,0.3746
7/8/2017 11:34,0,68.013,20.00722222,0.3751
7/8/2017 11:39,0,68.657,20.365,0.3746
7/8/2017 11:44,0,69.557,20.865,0.3746
7/8/2017 11:49,0,70.029,21.12722222,0.3746
7/8/2017 11:54,0,70.029,21.12722222,0.3751
7/8/2017 11:59,0,71.017,21.67611111,0.3746
7/8/2017 12:04,0,71.317,21.84277778,0.3746
7/8/2017 12:09,0,72.307,22.39277778,0.3746
7/8/2017 12:14,0,71.791,22.10611111,0.374
7/8/2017 12:19,0,71.877,22.15388889,0.374
7/8/2017 12:24,0,72.007,22.22611111,0.374
7/8/2017 12:29,0,72.178,22.32111111,0.3746
7/8/2017 12:34,0,72.093,22.27388889,0.374
7/8/2017 12:39,0,72.739,22.63277778,0.374
7/8/2017 12:44,0,72.61,22.56111111,0.374
7/8/2017 12:49,0,72.955,22.75277778,0.374
7/8/2017 12:54,0,72.394,22.44111111,0.374
7/8/2017 12:59,0,72.523,22.51277778,0.374
7/8/2017 13:04,0,72.783,22.65722222,0.374
7/8/2017 13:09,0,73.126,22.84777778,0.3734
7/8/2017 13:14,0,73.472,23.04,0.3734
7/8/2017 13:19,0,74.163,23.42388889,0.3734
7/8/2017 13:24,0,73.731,23.18388889,0.3734
7/8/2017 13:29,0,73.818,23.23222222,0.3734
7/8/2017 13:34,0,75.074,23.93,0.3734
7/8/2017 13:39,0,77.378,25.21,0.3734
7/8/2017 13:44,0,78.822,26.01222222,0.3734
7/8/2017 13:49,0,78.602,25.89,0.3734
7/8/2017 13:54,0,79.524,26.40222222,0.3729
7/8/2017 13:59,0,79.347,26.30388889,0.3729
7/8/2017 14:04,0,79.788,26.54888889,0.3734
7/8/2017 14:09,0,82.042,27.80111111,0.3729
7/8/2017 14:14,0,80.89,27.16111111,0.3729
7/8/2017 14:19,0,79.655,26.475,0.3729
7/8/2017 14:24,0,79.084,26.15777778,0.3722
7/8/2017 14:29,0,82.085,27.825,0.3729
7/8/2017 14:34,0,78.69,25.93888889,0.3729
7/8/2017 14:39,0,80.361,26.86722222,0.3722
7/8/2017 14:44,0,79.347,26.30388889,0.3722
7/8/2017 14:49,0,79.041,26.13388889,0.3716
7/8/2017 14:54,0,79.48,26.37777778,0.3716
7/8/2017 14:59,0,79.173,26.20722222,0.3722
7/8/2017 15:04,0,78.865,26.03611111,0.3716
7/8/2017 15:09,0,78.69,25.93888889,0.3716
